Participant, Adaptor, Proportion, DV, IV, BaseSize, Setting, RT
8,parallel,1,size,SF,8,12.125,2.0001
8,parallel,1,size,SF,8,10.6875,2.0251
8,parallel,1,size,SF,8,10.4375,1.1503
8,parallel,1.41,size,SF,8,10,1.7376
8,parallel,1.41,size,SF,8,12.0625,1.5002
8,parallel,1.41,size,SF,8,10.6875,1.4502
8,parallel,1.41,size,SF,8,10.875,2.2625
8,parallel,2,size,SF,8,10.4375,1.3252
8,parallel,2,size,SF,8,10.6875,1.5877
8,parallel,2,size,SF,8,10.3125,1.6752
8,parallel,2,size,SF,8,9.625,1.2252
8,parallel,4,size,SF,8,9,1.4377
8,parallel,4,size,SF,8,9.75,1.8252
8,parallel,4,size,SF,8,11.0625,1.5252
8,parallel,4,size,SF,8,10.0625,1.7001
8,parallel,0.25,SF,size,4,1.9953,4.2235
8,parallel,0.25,SF,size,4,0.8637,0.9811
8,parallel,0.25,SF,size,4,4.8064,0.96474
8,parallel,0.25,SF,size,4,4.4203,7.776
8,parallel,0.5,SF,size,4,2.9083,5.4109
8,parallel,0.5,SF,size,4,2.4599,6.3968
8,parallel,0.5,SF,size,4,3.8986,4.9919
8,parallel,0.5,SF,size,4,4.6093,2.0747
8,parallel,0.71,SF,size,4,2.2623,2.6216
8,parallel,0.71,SF,size,4,2.565,6.2452
8,parallel,0.71,SF,size,4,3.8986,5.8581
8,parallel,0.71,SF,size,4,2.565,6.1575
8,parallel,1,SF,size,4,4.0653,3.5938
8,parallel,1,SF,size,4,3.5855,4.146
8,parallel,1,SF,size,4,3.4385,5.9009
8,parallel,1,SF,size,4,2.789,3.3679
8,parallel,1.41,SF,size,4,2.789,3.6414
8,parallel,1.41,SF,size,4,3.1623,4.9307
8,parallel,1.41,SF,size,4,2.789,2.611
8,parallel,1.41,SF,size,4,3.8986,3.8178
8,parallel,2,SF,size,4,2.9083,6.3825
8,parallel,2,SF,size,4,3.1623,4.1187
8,parallel,2,SF,size,4,3.0326,3.9729
8,parallel,2,SF,size,4,4.6093,6.3914
8,parallel,4,SF,size,4,4.2391,3.3582
8,parallel,4,SF,size,4,3.5855,4.7145
8,parallel,4,SF,size,4,3.8986,5.6057
8,parallel,4,SF,size,4,2.789,5.7226
8,parallel,0.25,SF,size,4,3.2975,3.2086
8,parallel,0.25,SF,size,4,2.2623,4.8486
8,parallel,0.25,SF,size,4,2.0806,9.4222
8,parallel,0.25,SF,size,4,1.2589,6.6974
8,parallel,0.5,SF,size,4,3.2975,4.4514
8,parallel,0.5,SF,size,4,2.6747,5.3738
8,parallel,0.5,SF,size,4,3.5855,5.0142
8,parallel,0.5,SF,size,4,3.7388,6.6166
8,parallel,0.71,SF,size,4,4.2391,4.7312
8,parallel,0.71,SF,size,4,2.9083,6.652
8,parallel,0.71,SF,size,4,3.1623,3.0796
8,parallel,0.71,SF,size,4,3.5855,5.4635
8,parallel,1,SF,size,4,3.4385,3.5765
8,parallel,1,SF,size,4,2.789,4.6431
8,parallel,1,SF,size,4,3.1623,2.3273
8,parallel,1,SF,size,4,3.8986,3.7997
8,parallel,1.41,SF,size,4,6.443,5.9708
8,parallel,1.41,SF,size,4,4.4203,5.6373
8,parallel,1.41,SF,size,4,4.6093,5.0509
8,parallel,1.41,SF,size,4,3.4385,4.5562
8,parallel,2,SF,size,4,2.789,4.364
8,parallel,2,SF,size,4,2.9083,3.0121
8,parallel,2,SF,size,4,3.5855,5.6734
8,parallel,2,SF,size,4,3.0326,3.1847
8,parallel,4,SF,size,4,5.4496,6.6526
8,parallel,4,SF,size,4,3.7388,7.1839
8,parallel,4,SF,size,4,4.0653,5.9382
8,parallel,4,SF,size,4,2.565,7.6991
8,parallel,0.25,SF,size,8,1.3127,1.5669
8,parallel,0.25,SF,size,8,3.7388,3.4575
8,parallel,0.25,SF,size,8,4.6093,2.8595
8,parallel,0.25,SF,size,8,4.6093,5.3621
8,parallel,0.5,SF,size,8,3.5855,2.3736
8,parallel,0.5,SF,size,8,1.7598,3.2659
8,parallel,0.5,SF,size,8,4.8064,6.2172
8,parallel,0.5,SF,size,8,4.0653,3.1482
8,parallel,0.71,SF,size,8,4.0653,6.8273
8,parallel,0.71,SF,size,8,2.1695,2.5499
8,parallel,0.71,SF,size,8,3.2975,4.214
8,parallel,0.71,SF,size,8,3.0326,1.9831
8,parallel,1,SF,size,8,11.5781,11.1144
8,parallel,1,SF,size,8,3.0326,4.5581
8,parallel,1,SF,size,8,2.6747,5.5029
8,parallel,1,SF,size,8,4.2391,3.4194
8,parallel,1.41,SF,size,8,4.4203,2.5022
8,parallel,1.41,SF,size,8,4.2391,1.9702
8,parallel,1.41,SF,size,8,5.0119,4.3546
8,parallel,1.41,SF,size,8,5.0119,3.5219
8,parallel,2,SF,size,8,5.2261,6.4027
8,parallel,2,SF,size,8,5.9255,6.4848
8,parallel,2,SF,size,8,5.2261,2.6596
8,parallel,2,SF,size,8,2.2623,6.5745
8,parallel,4,SF,size,8,7.9433,6.5018
8,parallel,4,SF,size,8,7.3053,3.7976
8,parallel,4,SF,size,8,3.8986,5.1319
8,parallel,4,SF,size,8,7.6176,5.6534
8,parallel,0.25,SF,size,8,0.73053,1.8053
8,parallel,0.25,SF,size,8,0.90063,2.2089
8,parallel,0.25,SF,size,8,2.4599,7.8142
8,parallel,0.25,SF,size,8,1.4274,2.39
8,parallel,0.5,SF,size,8,4.6093,3.6165
8,parallel,0.5,SF,size,8,2.6747,7.9539
8,parallel,0.5,SF,size,8,4.6093,6.7007
8,parallel,0.5,SF,size,8,3.0326,4.7353
8,parallel,0.71,SF,size,8,2.359,4.8231
8,parallel,0.71,SF,size,8,5.2261,2.8124
8,parallel,0.71,SF,size,8,3.2975,6.2292
8,parallel,0.71,SF,size,8,3.4385,4.0169
8,parallel,1,SF,size,8,5.0119,4.169
8,parallel,1,SF,size,8,3.0326,3.635
8,parallel,1,SF,size,8,5.4496,3.5501
8,parallel,1,SF,size,8,4.4203,1.9068
8,parallel,1.41,SF,size,8,5.0119,3.0806
8,parallel,1.41,SF,size,8,5.2261,5.1145
8,parallel,1.41,SF,size,8,5.4496,4.626
8,parallel,1.41,SF,size,8,5.6826,2.2525
8,parallel,2,SF,size,8,5.2261,3.6265
8,parallel,2,SF,size,8,5.9255,3.8403
8,parallel,2,SF,size,8,4.2391,5.1416
8,parallel,2,SF,size,8,4.6093,4.079
8,parallel,4,SF,size,8,5.6826,3.147
8,parallel,4,SF,size,8,5.6826,6.5878
8,parallel,4,SF,size,8,4.4203,5.4025
8,parallel,4,SF,size,8,4.8064,4.9566
8,parallel,0.25,SF,SF,4,0.8637,0.77354
8,parallel,0.25,SF,SF,4,0.97928,4.9636
8,parallel,0.25,SF,SF,4,0.93913,2.8818
8,parallel,0.25,SF,SF,4,1.0212,7.7868
8,parallel,0.5,SF,SF,4,1.3127,3.3874
8,parallel,0.5,SF,SF,4,1.6184,3.6865
8,parallel,0.5,SF,SF,4,2.0806,4.7991
8,parallel,0.5,SF,SF,4,1.3689,4.7959
8,parallel,0.71,SF,SF,4,2.789,5.2195
8,parallel,0.71,SF,SF,4,1.835,2.189
8,parallel,0.71,SF,SF,4,2.359,3.0301
8,parallel,0.71,SF,SF,4,1.9953,1.171
8,parallel,1,SF,SF,4,7.9433,4.7209
8,parallel,1,SF,SF,4,2.789,2.9393
8,parallel,1,SF,SF,4,3.0326,3.2515
8,parallel,1,SF,SF,4,4.0653,3.2371
8,parallel,1.41,SF,SF,4,11.1034,5.8856
8,parallel,1.41,SF,SF,4,7.6176,3.6477
8,parallel,1.41,SF,SF,4,11.1034,5.6326
8,parallel,1.41,SF,SF,4,9.0063,5.455
8,parallel,2,SF,SF,4,13.1275,4.6112
8,parallel,2,SF,SF,4,11.5781,6.5362
8,parallel,2,SF,SF,4,10.6481,1.1114
8,parallel,2,SF,SF,4,10.2115,4.5536
8,parallel,4,SF,SF,4,15.5206,3.4247
8,parallel,4,SF,SF,4,15.5206,2.0662
8,parallel,4,SF,SF,4,14.274,1.6578
8,parallel,4,SF,SF,4,14.8843,3.1275
8,parallel,0.25,SF,SF,4,1.6876,2.337
8,parallel,0.25,SF,SF,4,1.0212,4.0964
8,parallel,0.25,SF,SF,4,0.59255,4.0501
8,parallel,0.25,SF,SF,4,0.50119,1.8459
8,parallel,0.5,SF,SF,4,1.835,3.5647
8,parallel,0.5,SF,SF,4,1.6184,6.4364
8,parallel,0.5,SF,SF,4,1.1103,4.7782
8,parallel,0.5,SF,SF,4,2.1695,5.063
8,parallel,0.71,SF,SF,4,2.4599,3.5623
8,parallel,0.71,SF,SF,4,3.2975,3.9387
8,parallel,0.71,SF,SF,4,3.2975,2.0531
8,parallel,0.71,SF,SF,4,2.359,0.9504
8,parallel,1,SF,SF,4,2.0806,4.0706
8,parallel,1,SF,SF,4,4.2391,3.8895
8,parallel,1,SF,SF,4,5.9255,3.0909
8,parallel,1,SF,SF,4,3.8986,3.324
8,parallel,1.41,SF,SF,4,7.9433,3.8316
8,parallel,1.41,SF,SF,4,9.3913,5.7533
8,parallel,1.41,SF,SF,4,4.8064,3.2477
8,parallel,1.41,SF,SF,4,7.0057,4.0262
8,parallel,2,SF,SF,4,8.637,5.9642
8,parallel,2,SF,SF,4,7.0057,3.4899
8,parallel,2,SF,SF,4,11.5781,3.7302
8,parallel,2,SF,SF,4,11.5781,3.6747
8,parallel,4,SF,SF,4,14.274,4.2365
8,parallel,4,SF,SF,4,17.5976,4.6368
8,parallel,4,SF,SF,4,12.5893,4.657
8,parallel,4,SF,SF,4,16.8761,5.2938
8,parallel,0.25,SF,SF,8,0.97928,2.4642
8,parallel,0.25,SF,SF,8,0.76176,0.94247
8,parallel,0.25,SF,SF,8,0.97928,6.5475
8,parallel,0.25,SF,SF,8,0.73053,3.064
8,parallel,0.5,SF,SF,8,1.9953,4.9919
8,parallel,0.5,SF,SF,8,2.0806,0.91459
8,parallel,0.5,SF,SF,8,1.7598,5.849
8,parallel,0.5,SF,SF,8,1.5521,4.0444
8,parallel,0.71,SF,SF,8,3.1623,3.2674
8,parallel,0.71,SF,SF,8,3.8986,0.81026
8,parallel,0.71,SF,SF,8,1.9135,3.3393
8,parallel,0.71,SF,SF,8,1.9953,2.8679
8,parallel,1,SF,SF,8,3.5855,2.9015
8,parallel,1,SF,SF,8,2.9083,4.7886
8,parallel,1,SF,SF,8,3.4385,4.0793
8,parallel,1,SF,SF,8,2.359,6.7619
8,parallel,1.41,SF,SF,8,6.443,3.5121
8,parallel,1.41,SF,SF,8,4.6093,4.1646
8,parallel,1.41,SF,SF,8,7.3053,4.1757
8,parallel,1.41,SF,SF,8,4.2391,3.0719
8,parallel,2,SF,SF,8,8.2829,6.003
8,parallel,2,SF,SF,8,10.6481,3.1394
8,parallel,2,SF,SF,8,9.3913,3.7042
8,parallel,2,SF,SF,8,9.7928,3.3468
8,parallel,4,SF,SF,8,18.35,0.96303
8,parallel,4,SF,SF,8,12.5893,1.8253
8,parallel,4,SF,SF,8,12.5893,3.9322
8,parallel,4,SF,SF,8,13.6887,5.9633
8,parallel,0.25,SF,SF,8,0.70057,5.5148
8,parallel,0.25,SF,SF,8,1.5521,3.7491
8,parallel,0.25,SF,SF,8,0.97928,4.4265
8,parallel,0.25,SF,SF,8,1.1103,3.8828
8,parallel,0.5,SF,SF,8,2.0806,4.1612
8,parallel,0.5,SF,SF,8,1.7598,1.4206
8,parallel,0.5,SF,SF,8,1.6876,5.409
8,parallel,0.5,SF,SF,8,1.0648,4.6084
8,parallel,0.71,SF,SF,8,1.1578,3.8146
8,parallel,0.71,SF,SF,8,2.4599,3.9917
8,parallel,0.71,SF,SF,8,3.2975,5.432
8,parallel,0.71,SF,SF,8,1.9135,4.7001
8,parallel,1,SF,SF,8,3.2975,2.3657
8,parallel,1,SF,SF,8,2.789,4.9689
8,parallel,1,SF,SF,8,2.6747,3.2187
8,parallel,1,SF,SF,8,2.1695,3.7079
8,parallel,1.41,SF,SF,8,5.0119,7.5523
8,parallel,1.41,SF,SF,8,7.3053,5.1917
8,parallel,1.41,SF,SF,8,2.9083,2.2275
8,parallel,1.41,SF,SF,8,8.2829,5.1521
8,parallel,2,SF,SF,8,7.0057,4.0058
8,parallel,2,SF,SF,8,8.637,3.5691
8,parallel,2,SF,SF,8,9.0063,2.1947
8,parallel,2,SF,SF,8,6.7185,2.9136
8,parallel,4,SF,SF,8,14.274,3.3326
8,parallel,4,SF,SF,8,11.5781,4.9567
8,parallel,4,SF,SF,8,9.0063,4.7174
8,parallel,4,SF,SF,8,15.5206,3.2754
8,orthogonal,0.25,size,size,4,0.875,3.7246
8,orthogonal,0.25,size,size,4,0.6875,3.0993
8,orthogonal,0.25,size,size,4,0.8125,1.7252
8,orthogonal,0.25,size,size,4,0.8125,3.9245
8,orthogonal,0.5,size,size,4,1.375,3.1997
8,orthogonal,0.5,size,size,4,1.5,2.0502
8,orthogonal,0.5,size,size,4,1.625,1.9501
8,orthogonal,0.5,size,size,4,1.9375,1.1253
8,orthogonal,0.71,size,size,4,2.5625,4.087
8,orthogonal,0.71,size,size,4,3.0625,2.9124
8,orthogonal,0.71,size,size,4,3.375,1.6877
8,orthogonal,0.71,size,size,4,3.1875,2.5249
8,orthogonal,1,size,size,4,5.8125,1.8001
8,orthogonal,1,size,size,4,4.3125,2.5499
8,orthogonal,1,size,size,4,4.8125,2.3125
8,orthogonal,1,size,size,4,5.625,3.4247
8,orthogonal,1.41,size,size,4,7.375,5.5991
8,orthogonal,1.41,size,size,4,7.0625,2.1376
8,orthogonal,1.41,size,size,4,5.875,1.5627
8,orthogonal,1.41,size,size,4,7.125,3.8748
8,orthogonal,2,size,size,4,9.4375,2.775
8,orthogonal,2,size,size,4,8.4375,3.5121
8,orthogonal,2,size,size,4,10.625,2.0751
8,orthogonal,2,size,size,4,9.5625,1.2503
8,orthogonal,4,size,size,4,17.25,1.5377
8,orthogonal,4,size,size,4,17.3125,3.6636
8,orthogonal,4,size,size,4,16.9375,7.1861
8,orthogonal,4,size,size,4,18.75,4.2745
8,orthogonal,0.25,size,size,4,0.875,1.8876
8,orthogonal,0.25,size,size,4,0.875,2.7624
8,orthogonal,0.25,size,size,4,0.75,2.25
8,orthogonal,0.25,size,size,4,0.9375,4.6743
8,orthogonal,0.5,size,size,4,1.625,2.6499
8,orthogonal,0.5,size,size,4,2,2.1625
8,orthogonal,0.5,size,size,4,1.5,0.8255
8,orthogonal,0.5,size,size,4,1.3125,1.7376
8,orthogonal,0.71,size,size,4,2.4375,1.3128
8,orthogonal,0.71,size,size,4,2.6875,2.0008
8,orthogonal,0.71,size,size,4,2.9375,1.6877
8,orthogonal,0.71,size,size,4,3,1.7
8,orthogonal,1,size,size,4,4.375,2.2001
8,orthogonal,1,size,size,4,4.375,2.5249
8,orthogonal,1,size,size,4,4.875,1.1004
8,orthogonal,1,size,size,4,5.3125,1.5502
8,orthogonal,1.41,size,size,4,7.4375,2.6249
8,orthogonal,1.41,size,size,4,8,1.4003
8,orthogonal,1.41,size,size,4,8.6875,2.1375
8,orthogonal,1.41,size,size,4,7.1875,1.5752
8,orthogonal,2,size,size,4,10.25,1.602
8,orthogonal,2,size,size,4,9.875,2.4999
8,orthogonal,2,size,size,4,9.5,2.1512
8,orthogonal,2,size,size,4,9.5,1.5127
8,orthogonal,4,size,size,4,16.5625,1.1253
8,orthogonal,4,size,size,4,17.5625,1.7001
8,orthogonal,4,size,size,4,17,1.7252
8,orthogonal,4,size,size,4,17.4375,2.3875
8,orthogonal,0.25,size,size,8,1.875,3.1248
8,orthogonal,0.25,size,size,8,1.75,2.4249
8,orthogonal,0.25,size,size,8,1.0625,2.7499
8,orthogonal,0.25,size,size,8,1.6875,1.3253
8,orthogonal,0.5,size,size,8,3.25,1.2002
8,orthogonal,0.5,size,size,8,2.9375,2.4749
8,orthogonal,0.5,size,size,8,4.25,1.4752
8,orthogonal,0.5,size,size,8,3.8125,1.5002
8,orthogonal,0.71,size,size,8,6.125,1.4502
8,orthogonal,0.71,size,size,8,5.625,2.075
8,orthogonal,0.71,size,size,8,4.8125,1.1503
8,orthogonal,0.71,size,size,8,5.0625,1.3752
8,orthogonal,1,size,size,8,10.125,1.3378
8,orthogonal,1,size,size,8,8.75,3.4372
8,orthogonal,1,size,size,8,12,2.4874
8,orthogonal,1,size,size,8,7.8125,1.6001
8,orthogonal,1.41,size,size,8,17.8125,1.9264
8,orthogonal,1.41,size,size,8,15.5,2.0751
8,orthogonal,1.41,size,size,8,12.375,2.1002
8,orthogonal,1.41,size,size,8,14.4375,1.5377
8,orthogonal,2,size,size,8,18.25,1.8501
8,orthogonal,2,size,size,8,20.9375,1.6752
8,orthogonal,2,size,size,8,19.0625,1.6127
8,orthogonal,2,size,size,8,17.875,3.2247
8,orthogonal,4,size,size,8,37.6875,1.9501
8,orthogonal,4,size,size,8,38,7.5985
8,orthogonal,4,size,size,8,38.8125,1.3629
8,orthogonal,4,size,size,8,33,3.0748
8,orthogonal,0.25,size,size,8,2.0625,2.45
8,orthogonal,0.25,size,size,8,2.125,1.4127
8,orthogonal,0.25,size,size,8,1.5625,1.9251
8,orthogonal,0.25,size,size,8,2.125,1.1628
8,orthogonal,0.5,size,size,8,3.0625,3.1622
8,orthogonal,0.5,size,size,8,3.375,4.6994
8,orthogonal,0.5,size,size,8,3.5625,3.0123
8,orthogonal,0.5,size,size,8,3.4375,1.7627
8,orthogonal,0.71,size,size,8,6.25,1.4752
8,orthogonal,0.71,size,size,8,7.625,4.4244
8,orthogonal,0.71,size,size,8,5.5,2.2875
8,orthogonal,0.71,size,size,8,5.8125,2.6374
8,orthogonal,1,size,size,8,14.6875,1.0624
8,orthogonal,1,size,size,8,8.1875,3.0623
8,orthogonal,1,size,size,8,11.125,1.7001
8,orthogonal,1,size,size,8,11.5625,1.2878
8,orthogonal,1.41,size,size,8,13.375,1.8751
8,orthogonal,1.41,size,size,8,16.1875,1.6753
8,orthogonal,1.41,size,size,8,15.5,1.9251
8,orthogonal,1.41,size,size,8,13.125,2.1501
8,orthogonal,2,size,size,8,21.8125,1.0378
8,orthogonal,2,size,size,8,18.4375,1.5002
8,orthogonal,2,size,size,8,18.25,1.6877
8,orthogonal,2,size,size,8,18.875,1.7877
8,orthogonal,4,size,size,8,33.75,2.9873
8,orthogonal,4,size,size,8,36.625,1.8501
8,orthogonal,4,size,size,8,37.125,1.7751
8,orthogonal,4,size,size,8,33.125,3.7621
8,orthogonal,0.25,size,SF,4,4.3125,1.4002
8,orthogonal,0.25,size,SF,4,4.375,1.6376
8,orthogonal,0.25,size,SF,4,4.875,2.275
8,orthogonal,0.25,size,SF,4,5.0625,3.7121
8,orthogonal,0.5,size,SF,4,5.8125,1.777
8,orthogonal,0.5,size,SF,4,4.875,2.4874
8,orthogonal,0.5,size,SF,4,4.625,1.3754
8,orthogonal,0.5,size,SF,4,5.125,4.0495
8,orthogonal,0.71,size,SF,4,4.8125,1.8002
8,orthogonal,0.71,size,SF,4,5.125,3.1372
8,orthogonal,0.71,size,SF,4,4.5625,1.9876
8,orthogonal,0.71,size,SF,4,5.25,3.6496
8,orthogonal,1,size,SF,4,4.5,2.0751
8,orthogonal,1,size,SF,4,4,1.4753
8,orthogonal,1,size,SF,4,4.5,1.3628
8,orthogonal,1,size,SF,4,4.6875,4.4119
8,orthogonal,1.41,size,SF,4,4.25,3.2872
8,orthogonal,1.41,size,SF,4,4,2.7374
8,orthogonal,1.41,size,SF,4,4.375,2.9748
8,orthogonal,1.41,size,SF,4,5.3125,3.2122
8,orthogonal,2,size,SF,4,4.125,2.2375
8,orthogonal,2,size,SF,4,4.3125,1.4877
8,orthogonal,2,size,SF,4,4.25,2.0001
8,orthogonal,2,size,SF,4,5.125,2.9248
8,orthogonal,4,size,SF,4,4.0625,1.8876
8,orthogonal,4,size,SF,4,4.125,3.7246
8,orthogonal,4,size,SF,4,4.1875,3.5122
8,orthogonal,4,size,SF,4,4.1875,3.1122
8,orthogonal,0.25,size,SF,4,4.125,1.1503
8,orthogonal,0.25,size,SF,4,3.8125,2.3624
8,orthogonal,0.25,size,SF,4,4.875,1.9251
8,orthogonal,0.25,size,SF,4,4.625,2.5124
8,orthogonal,0.5,size,SF,4,5.6875,1.8251
8,orthogonal,0.5,size,SF,4,4.625,3.0623
8,orthogonal,0.5,size,SF,4,5.125,1.7002
8,orthogonal,0.5,size,SF,4,4.125,9.0231
8,orthogonal,0.71,size,SF,4,7.5625,6.5862
8,orthogonal,0.71,size,SF,4,5,1.3377
8,orthogonal,0.71,size,SF,4,4.75,3.3498
8,orthogonal,0.71,size,SF,4,5.1875,2.6124
8,orthogonal,1,size,SF,4,4.9375,3.0748
8,orthogonal,1,size,SF,4,5.1875,2.5624
8,orthogonal,1,size,SF,4,5.5,1.1003
8,orthogonal,1,size,SF,4,4.1875,1.6876
8,orthogonal,1.41,size,SF,4,4.0625,2.0376
8,orthogonal,1.41,size,SF,4,5.1875,1.1254
8,orthogonal,1.41,size,SF,4,4.5,2.3626
8,orthogonal,1.41,size,SF,4,4.5625,3.1997
8,orthogonal,2,size,SF,4,4.3125,3.8746
8,orthogonal,2,size,SF,4,4.125,1.5127
8,orthogonal,2,size,SF,4,3.1875,1.9876
8,orthogonal,2,size,SF,4,4.0625,3.8121
8,orthogonal,4,size,SF,4,3.9375,2.1375
8,orthogonal,4,size,SF,4,4.4375,1.5002
8,orthogonal,4,size,SF,4,4.4375,4.1495
8,orthogonal,4,size,SF,4,4.125,3.7746
8,orthogonal,0.25,size,SF,8,10.4375,1.9144
8,orthogonal,0.25,size,SF,8,10.75,3.1497
8,orthogonal,0.25,size,SF,8,9.125,2.425
8,orthogonal,0.25,size,SF,8,10.4375,3.1622
8,orthogonal,0.5,size,SF,8,10.375,1.4377
8,orthogonal,0.5,size,SF,8,10.5,3.4761
8,orthogonal,0.5,size,SF,8,11.75,2.0376
8,orthogonal,0.5,size,SF,8,10.6875,1.1628
8,orthogonal,0.71,size,SF,8,10,2.4624
8,orthogonal,0.71,size,SF,8,10.0625,4.7244
8,orthogonal,0.71,size,SF,8,12.625,1.9876
8,orthogonal,0.71,size,SF,8,9.4375,1.1628
8,orthogonal,1,size,SF,8,10,1.2503
8,orthogonal,1,size,SF,8,11.1875,1.7751
8,orthogonal,1,size,SF,8,11.25,1.8376
8,orthogonal,1,size,SF,8,9.25,1.9001
8,orthogonal,1.41,size,SF,8,8.5625,1.8126
8,orthogonal,1.41,size,SF,8,10.3125,1.2878
8,orthogonal,1.41,size,SF,8,10.125,3.0623
8,orthogonal,1.41,size,SF,8,10.8125,1.9501
8,orthogonal,2,size,SF,8,9,6.8362
8,orthogonal,2,size,SF,8,11.375,2.6249
8,orthogonal,2,size,SF,8,10.6875,1.9751
8,orthogonal,2,size,SF,8,10.5625,1.3502
8,orthogonal,4,size,SF,8,8.75,3.0123
8,orthogonal,4,size,SF,8,9,2.7499
8,orthogonal,4,size,SF,8,8.75,1.9626
8,orthogonal,4,size,SF,8,9.25,6.9988
8,orthogonal,0.25,size,SF,8,10.3125,2.2
8,orthogonal,0.25,size,SF,8,10.5625,1.8626
8,orthogonal,0.25,size,SF,8,10.5,1.5752
8,orthogonal,0.25,size,SF,8,10.3125,2.5374
8,orthogonal,0.5,size,SF,8,9.8125,2.3125
8,orthogonal,0.5,size,SF,8,10.3125,2.35
8,orthogonal,0.5,size,SF,8,10.3125,2.6999
8,orthogonal,0.5,size,SF,8,10.5,3.3497
8,orthogonal,0.71,size,SF,8,9.625,2.5749
8,orthogonal,0.71,size,SF,8,10.0625,1.8751
8,orthogonal,0.71,size,SF,8,10.25,1.9876
8,orthogonal,0.71,size,SF,8,9.5,8.4358
8,orthogonal,1,size,SF,8,10.875,3.0623
8,orthogonal,1,size,SF,8,10.3125,2.1625
8,orthogonal,1,size,SF,8,10,1.7751
8,orthogonal,1,size,SF,8,11.1875,2.8873
8,orthogonal,1.41,size,SF,8,9,2.025
8,orthogonal,1.41,size,SF,8,9.25,3.7371
8,orthogonal,1.41,size,SF,8,8.1875,2.0001
8,orthogonal,1.41,size,SF,8,10.1875,1.5003
8,orthogonal,2,size,SF,8,8.9375,2.3
8,orthogonal,2,size,SF,8,9.125,3.0498
8,orthogonal,2,size,SF,8,10,2.3874
8,orthogonal,2,size,SF,8,8.875,2.3376
8,orthogonal,4,size,SF,8,7.5625,4.6243
8,orthogonal,4,size,SF,8,8.25,3.6621
8,orthogonal,4,size,SF,8,7.1875,2.6874
8,orthogonal,4,size,SF,8,9.4375,3.5623
8,orthogonal,0.25,SF,size,4,1.7598,4.8113
8,orthogonal,0.25,SF,size,4,0.8637,1.9279
8,orthogonal,0.25,SF,size,4,1.1578,4.1977
8,orthogonal,0.25,SF,size,4,1.4884,4.5956
8,orthogonal,0.5,SF,size,4,3.2975,5.3448
8,orthogonal,0.5,SF,size,4,3.0326,4.2005
8,orthogonal,0.5,SF,size,4,3.0326,3.6575
8,orthogonal,0.5,SF,size,4,2.9083,5.2679
8,orthogonal,0.71,SF,size,4,2.6747,5.329
8,orthogonal,0.71,SF,size,4,3.0326,2.0224
8,orthogonal,0.71,SF,size,4,4.8064,5.9552
8,orthogonal,0.71,SF,size,4,4.2391,2.1077
8,orthogonal,1,SF,size,4,3.8986,2.0925
8,orthogonal,1,SF,size,4,3.8986,5.7601
8,orthogonal,1,SF,size,4,4.0653,3.2439
8,orthogonal,1,SF,size,4,3.7388,2.0847
8,orthogonal,1.41,SF,size,4,4.8064,5.61
8,orthogonal,1.41,SF,size,4,3.2975,4.2073
8,orthogonal,1.41,SF,size,4,3.5855,3.1469
8,orthogonal,1.41,SF,size,4,3.4385,2.7844
8,orthogonal,2,SF,size,4,6.7185,5.6838
8,orthogonal,2,SF,size,4,4.4203,1.1742
8,orthogonal,2,SF,size,4,2.565,4.1005
8,orthogonal,2,SF,size,4,4.4203,3.873
8,orthogonal,4,SF,size,4,4.2391,5.2067
8,orthogonal,4,SF,size,4,4.0653,3.8895
8,orthogonal,4,SF,size,4,4.2391,4.402
8,orthogonal,4,SF,size,4,4.6093,3.7981
8,orthogonal,0.25,SF,size,4,5.6826,4.7702
8,orthogonal,0.25,SF,size,4,1.0648,1.2177
8,orthogonal,0.25,SF,size,4,2.789,0.76918
8,orthogonal,0.25,SF,size,4,1.4884,9.92
8,orthogonal,0.5,SF,size,4,2.2623,2.3563
8,orthogonal,0.5,SF,size,4,4.6093,1.554
8,orthogonal,0.5,SF,size,4,2.9083,8.6534
8,orthogonal,0.5,SF,size,4,3.5855,3.0608
8,orthogonal,0.71,SF,size,4,5.2261,3.3878
8,orthogonal,0.71,SF,size,4,2.4599,4.3103
8,orthogonal,0.71,SF,size,4,5.0119,4.6269
8,orthogonal,0.71,SF,size,4,2.789,2.0131
8,orthogonal,1,SF,size,4,4.0653,4.1369
8,orthogonal,1,SF,size,4,5.4496,3.1164
8,orthogonal,1,SF,size,4,4.0653,3.0376
8,orthogonal,1,SF,size,4,3.1623,5.4951
8,orthogonal,1.41,SF,size,4,5.6826,4.314
8,orthogonal,1.41,SF,size,4,4.4203,5.4844
8,orthogonal,1.41,SF,size,4,3.2975,3.258
8,orthogonal,1.41,SF,size,4,4.6093,4.6967
8,orthogonal,2,SF,size,4,4.4203,2.4285
8,orthogonal,2,SF,size,4,5.4496,3.7759
8,orthogonal,2,SF,size,4,4.4203,4.7012
8,orthogonal,2,SF,size,4,3.2975,3.141
8,orthogonal,4,SF,size,4,3.0326,3.743
8,orthogonal,4,SF,size,4,4.0653,4.5703
8,orthogonal,4,SF,size,4,2.565,4.6174
8,orthogonal,4,SF,size,4,2.789,6.1355
8,orthogonal,0.25,SF,size,8,4.4203,5.679
8,orthogonal,0.25,SF,size,8,7.3053,6.6882
8,orthogonal,0.25,SF,size,8,2.9083,7.7429
